"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"377","Utvisning","07:28","","Charlie Hellström","Hagunda IF","Period2","Slag",2,"Hagunda IF - Hudik/Björkberg IBK","David Berger","Tobias Berger","David Berger, Tobias Berger"
"378","Utvisning","14:02","","Felix Abrahamsson","Hagunda IF","Period3","Hårt spel 2",2,"Hagunda IF - Hudik/Björkberg IBK","David Berger","Tobias Berger","David Berger, Tobias Berger"
"379","Utvisning","01:20","","Mattias Larsson","KAIS Mora IF","Period1","Slag",2,"KAIS Mora IF - Gävle GIK","Johan Jäderlund","Anders Westerberg","Johan Jäderlund, Anders Westerberg"
"380","Utvisning","08:25","","Daniel Simons-Pettersson ","KAIS Mora IF","Period2","Hårt spel 2",2,"KAIS Mora IF - Gävle GIK","Johan Jäderlund","Anders Westerberg","Johan Jäderlund, Anders Westerberg"
"381","Utvisning","16:29","","Alexander Lind","Gävle GIK","Period2","Slag",2,"KAIS Mora IF - Gävle GIK","Johan Jäderlund","Anders Westerberg","Johan Jäderlund, Anders Westerberg"
"382","Utvisning","18:00","","Johan Tomth","KAIS Mora IF","Period2","Fasthållning",2,"KAIS Mora IF - Gävle GIK","Johan Jäderlund","Anders Westerberg","Johan Jäderlund, Anders Westerberg"
"383","Utvisning","08:56","","Victor Tvingsell","Craftstadens IBK Oskarshamn","Period1","Fördröjande av spelet",2,"Craftstadens IBK Oskarshamn - Visby IBK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"384","Utvisning","11:58","","Jesper Eliasson","Visby IBK","Period1","Fasthållning",2,"Craftstadens IBK Oskarshamn - Visby IBK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"385","Utvisning","03:20","","Daniel Gonzalez Palm","Visby IBK","Period2","Otillåten trängning",2,"Craftstadens IBK Oskarshamn - Visby IBK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"386","Utvisning","11:50","","Markus Jovic","Visby IBK","Period2","Fördröjande av spelet",2,"Craftstadens IBK Oskarshamn - Visby IBK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"387","Utvisning","13:57","","Patrik Ekman","Craftstadens IBK Oskarshamn","Period2","Felaktigt byte",2,"Craftstadens IBK Oskarshamn - Visby IBK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"388","Utvisning","05:46","","Patrik Jansson","Visby IBK","Period3","Slag",2,"Craftstadens IBK Oskarshamn - Visby IBK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"389","Utvisning","15:51","","Jonas Carlgren","IBK Runsten","Period1","Liggande spel",2,"IBK Runsten - Salems IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"390","Utvisning","19:17","","Johan Westbom","IBK Runsten","Period1","Slag",2,"IBK Runsten - Salems IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"391","Utvisning","11:56","","Jonas Carlgren","IBK Runsten","Period2","Slag",2,"IBK Runsten - Salems IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"392","Utvisning","19:55","","Tobias Lindström","Salems IF","Period3","Låsning av klubba",2,"IBK Runsten - Salems IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"393","Utvisning","06:12","","Johan Dahlqvist","Warberg IC","Period1","Protest mot domslut",2,"Karlstad IBF - Warberg IC","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"394","Utvisning","06:40","","Gustav Rundgren","Malmö FBC","Period3","Upprepade förseelser",2,"Onyx IBK - Malmö FBC","David Geiser","Henrik Nilsson","David Geiser, Henrik Nilsson"
"395","Utvisning","02:58","","Isak Brånstrand","Craftstadens IBK Oskarshamn","Period2","Slag",2,"Craftstadens IBK Oskarshamn - Strängnäs IBK","Tobias Berger","Shari Tingman","Tobias Berger, Shari Tingman"
"396","Utvisning","09:18","","Pelle Hansson","Strängnäs IBK","Period2","Hårt spel 2",2,"Craftstadens IBK Oskarshamn - Strängnäs IBK","Tobias Berger","Shari Tingman","Tobias Berger, Shari Tingman"
"397","Utvisning","12:23","","Pontus Axelsson","Lagan IBK","Period1","Hårt spel 2",2,"Visby IBK - Lagan IBK","Frans Dahlstedt","Tobias Levin","Frans Dahlstedt, Tobias Levin"
"398","Utvisning","03:42","","Patrik Jansson","Visby IBK","Period2","Hårt spel 2",2,"Visby IBK - Lagan IBK","Frans Dahlstedt","Tobias Levin","Frans Dahlstedt, Tobias Levin"
"399","Utvisning","03:42","","David Rydh","Lagan IBK","Period2","Protest mot domslut",2,"Visby IBK - Lagan IBK","Frans Dahlstedt","Tobias Levin","Frans Dahlstedt, Tobias Levin"
"400","Utvisning","06:49","","Pontus Carlsson","Lagan IBK","Period3","Liggande spel",2,"Visby IBK - Lagan IBK","Frans Dahlstedt","Tobias Levin","Frans Dahlstedt, Tobias Levin"
"401","Utvisning","05:29","","Jonas JK Karlsson","Wibax-Piteå IBK","Period1","Slag",2,"Wibax-Piteå IBK - AIK IBF","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"402","Utvisning","13:28","","Jesper Andersson","AIK IBF","Period1","Slag",2,"Wibax-Piteå IBK - AIK IBF","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"403","Utvisning","16:17","","Marcus Renberg","Wibax-Piteå IBK","Period2","Slag",2,"Wibax-Piteå IBK - AIK IBF","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"404","Utvisning","01:56","","Erik Nilsson","Wibax-Piteå IBK","Period3","Låsning av klubba",2,"Wibax-Piteå IBK - AIK IBF","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"405","Utvisning","03:50","","Alex Kjellbris","AIK IBF","Period3","Upprepade förseelser",2,"Wibax-Piteå IBK - AIK IBF","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"406","Utvisning","08:19","","Tom Eklund","Wibax-Piteå IBK","Period3","Slag",2,"Wibax-Piteå IBK - AIK IBF","Ola Nilsson","Mattias Sjöstedt","Ola Nilsson, Mattias Sjöstedt"
"407","Utvisning","13:30","","Linus Hansson","KAIS Mora IF","Period1","Hårt spel 2",2,"KAIS Mora IF - Djurgårdens IF IBS","Frans Dahlstedt","Tobias Levin","Frans Dahlstedt, Tobias Levin"
