"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"134","Utvisning","03:34","","Lisa Molin","IK Sirius IBK","Period1","Obstruktion",2,"IK Sirius IBK - Hagunda IF","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"135","Utvisning","01:38","","Klara Strömbeck","IK Sirius IBK","Period2","Otillåten trängning",2,"IK Sirius IBK - Hagunda IF","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"136","Utvisning","09:19","","Marina Eriksson","Hagunda IF","Period2","Låsning av klubba",2,"IK Sirius IBK - Hagunda IF","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"137","Utvisning","15:41","","Rafaella Sandström","IK Sirius IBK","Period3","Låsning av klubba",2,"IK Sirius IBK - Hagunda IF","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"138","Utvisning","17:17","","Alva Skoglund","Arlanda IBK","Period1","Otillåten trängning",2,"IBF Falun Ungdom - Arlanda IBK","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"139","Utvisning","18:35","","Alva Skoglund","Arlanda IBK","Period2","Slag",2,"IBF Falun Ungdom - Arlanda IBK","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"140","Utvisning","03:12","","Jennifer Forsberg","IBF Falun Ungdom","Period3","Hårt spel 2",2,"IBF Falun Ungdom - Arlanda IBK","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"141","Utvisning","07:14","","Rebecka Larsson","Storvreta IBK","Period2","Slag",2,"Gävle GIK - Storvreta IBK","Petter Lundgren","Jakob Westerlund","Petter Lundgren, Jakob Westerlund"
"142","Utvisning","05:43","","Therese Idving","Hagunda IF","Period1","Slag",2,"Hagunda IF - IK Sirius IBK","Marcus Svedinger","Richard Öhneskog","Marcus Svedinger, Richard Öhneskog"
"143","Utvisning","14:17","","Frida Ågren","IK Sirius IBK","Period1","Slag",2,"Hagunda IF - IK Sirius IBK","Marcus Svedinger","Richard Öhneskog","Marcus Svedinger, Richard Öhneskog"
"144","Utvisning","16:19","","Lisa Molin","IK Sirius IBK","Period1","För många spelare på plan",2,"Hagunda IF - IK Sirius IBK","Marcus Svedinger","Richard Öhneskog","Marcus Svedinger, Richard Öhneskog"
"145","Utvisning","06:12","","Telma Carlsson","IK Sirius IBK","Period2","Slag",2,"Hagunda IF - IK Sirius IBK","Marcus Svedinger","Richard Öhneskog","Marcus Svedinger, Richard Öhneskog"
"146","Utvisning","19:11","","Tilde Klermyr","IK Sirius IBK","Period3","Slag",2,"Hagunda IF - IK Sirius IBK","Marcus Svedinger","Richard Öhneskog","Marcus Svedinger, Richard Öhneskog"
"147","Utvisning","17:25","","Emma Holmqvist","Stenhagens KK","Period1","Upprepade förseelser",2,"Hagunda IF - Stenhagens KK","Arvid Englund","Marko Spasic","Arvid Englund, Marko Spasic"
"148","Utvisning","13:06","","Anna Gardsiö","Hagunda IF","Period2","Slag",2,"Hagunda IF - Stenhagens KK","Arvid Englund","Marko Spasic","Arvid Englund, Marko Spasic"
