"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"164","Utvisning","04:55","","Moa Dovenius","Västerås IBS","Period4","Slag",2,"Västerås IBS - Västra Mälardalen IB","Jonas Nordqvist","Anders Ståhlberg","Jonas Nordqvist, Anders Ståhlberg"
"165","Utvisning","03:06","","Anna Syse","IBK Lund Elit","Period2","Upprepade förseelser",2,"IBK Lund Elit - Skoghalls IBK","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"166","Utvisning","17:34","","Susanne Nilsson","IBK Lund Elit","Period2","Fasthållning",2,"IBK Lund Elit - Skoghalls IBK","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"167","Utvisning","09:18","","Anna Syse","IBK Lund Elit","Period3","Slag",2,"IBK Lund Elit - Skoghalls IBK","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"168","Utvisning","18:54","","Elin Gustafsson","Skoghalls IBK","Period3","Slag",2,"IBK Lund Elit - Skoghalls IBK","Kevin Cardell","Rickard Nilsson","Kevin Cardell, Rickard Nilsson"
"169","Utvisning","15:00","","Maja Höög","Telge SIBK","Period1","Slag",2,"Linköping IBK - Telge SIBK","David Berger","Tobias Berger","David Berger, Tobias Berger"
"170","Utvisning","07:06","","Cornelia Jansson","Telge SIBK","Period2","Slag",2,"Linköping IBK - Telge SIBK","David Berger","Tobias Berger","David Berger, Tobias Berger"
"171","Utvisning","18:02","","Madeleine Rooslien","Telge SIBK","Period2","Hands",2,"Linköping IBK - Telge SIBK","David Berger","Tobias Berger","David Berger, Tobias Berger"
"172","Utvisning","20:00","","Sofia Täckdal","Rönnby Västerås IBK Ungdom","Period1","Slag",2,"Skoghalls IBK - Rönnby Västerås IBK Ungdom","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
"173","Utvisning","01:54","","Tilde Thölin","Rönnby Västerås IBK Ungdom","Period3","Slag",2,"Skoghalls IBK - Rönnby Västerås IBK Ungdom","Albin Jakobsson","Lars Larsson","Albin Jakobsson, Lars Larsson"
